124,196,7.443601
125,231,0.485910
125,380,1.258200
126,47,4.846963
126,122,9.141110
128,160,5.939521
128,170,4.970854
129,184,7.721722
129,197,4.433475
129,235,4.682736
129,385,4.464839
130,91,2.061360
130,134,3.731472
130,278,9.648864
131,195,0.712649
131,428,5.268115
132,68,5.181895
132,384,8.417345
133,261,4.244666
133,285,7.138330
134,119,8.720123
134,132,8.367612
134,142,6.059969
134,230,5.399652
135,171,4.022905
136,355,0.840026
136,459,4.729076
137,13,1.058642
138,76,8.022166
138,202,6.691515
138,258,2.445066
138,289,2.643993
139,131,0.819245
139,203,2.336341
140,12,4.918517
140,122,2.668530
141,221,4.257659
141,337,9.635121
141,439,7.960598
142,229,1.719841
142,386,0.647398
143,138,2.931755
144,18,8.260107
144,145,7.267167
144,177,8.022823
144,183,0.462954
144,290,1.541618
145,43,0.626696
145,144,9.292206
145,155,2.053584
145,264,6.999913
146,131,4.951363
146,198,7.118597
147,159,2.014439
147,163,4.366601
147,240,8.613262
147,243,4.450747
147,303,5.242480
147,434,7.534206
148,100,8.230681
148,165,2.328460
149,181,4.311878
149,404,9.873374
149,407,8.506801
149,448,3.122936
149,511,9.976010
150,16,4.686067
150,86,6.910818
151,99,5.419931
152,44,1.600569
152,208,8.215124
154,59,0.420337
155,218,1.109094
156,157,5.192545
156,479,5.619222
157,149,5.173912
158,399,7.374377
159,165,0.237767
159,414,6.713200
159,469,0.672240
160,3,9.211964
162,62,3.807345
162,99,1.681455
162,432,6.914353
163,75,7.139816
164,134,5.902195
165,179,5.064636
165,263,9.193169
165,421,7.241126
166,13,4.913262
166,303,9.761395
166,508,2.739779
168,386,6.988596
169,441,0.983351
170,141,6.111269
170,305,4.956302
170,394,5.892992
171,107,1.520657
171,335,7.316325
173,137,0.525651
174,28,3.213217
174,143,2.458972
174,163,3.835855
174,166,5.975713
174,410,9.353163
174,445,5.136353
175,6,6.504776
175,423,4.081302
176,16,4.803031
176,266,5.346644
176,506,6.059326
177,372,7.036661
178,18,9.383158
178,131,4.140807
179,336,7.832193
180,37,6.818096
180,75,5.278856
180,277,1.445405
181,5,2.521707
181,56,0.058108
182,242,2.760777
183,21,2.796496
183,374,5.073131
184,57,4.170589
185,177,4.370547
186,57,7.664086
186,234,2.977671
188,117,3.391711
189,125,0.565506
189,151,4.858008
189,181,1.153601
189,468,8.647449
190,50,3.680274
191,22,1.630416
191,406,0.586652
193,369,4.686333
193,509,8.838210
194,455,4.128357
195,450,3.090192
197,436,9.195725
197,508,7.702764
199,141,5.728695
200,50,8.034646
200,460,8.617602
201,228,8.696246
202,138,3.897827
202,265,5.261446
203,123,4.206180
203,132,7.493959
204,470,3.387466
205,64,7.433829
205,257,8.792827
205,396,7.104035
206,382,3.600200
206,457,1.618681
207,140,0.973321
207,451,5.630490
208,162,8.783136
208,500,6.355702
210,390,8.785345
211,209,1.139575
211,506,3.832370
212,378,1.226178
213,241,1.441588
213,251,7.088794
213,350,3.915756
213,504,6.291379
214,166,9.087819
214,215,8.593539
214,334,4.294444
215,487,4.991319
215,498,4.512841
216,28,7.410180
216,218,3.008216
216,504,1.109084
217,219,9.725038
218,202,2.391720
218,216,8.336406
219,338,1.303521
222,149,3.397800
222,206,4.408278
222,395,4.334444
223,458,3.829346
225,375,4.300433
225,419,6.705265
225,469,6.983684
226,225,8.494290
226,233,7.935888
226,318,0.105983
228,97,6.394189
228,272,6.452530
228,303,3.779867
228,307,3.901110
229,56,6.938951
229,300,2.922338
230,139,8.545108
230,183,1.449983
231,41,0.065826
231,227,3.825730
231,289,3.451111
232,92,2.917088
232,160,1.252663
233,81,0.496488
233,100,3.774397
233,377,7.560998
233,511,0.125191
234,233,5.613535
234,246,4.161447
234,452,5.150757
235,51,8.422019
235,159,4.655420
236,3,0.509930
236,130,2.032469
236,202,8.316924
237,109,8.397090
238,56,1.820146
238,239,9.341760
238,255,3.696714
238,458,6.282025
239,39,4.063805
239,98,4.454053
239,255,7.485628
240,96,1.318920
240,121,6.656428
240,228,5.817038
240,432,9.820504
241,412,9.215514
243,214,9.677554
243,231,2.795169
243,405,5.908681
243,493,8.348568
244,179,7.307178
244,193,3.501795
244,205,6.644831
244,221,8.693188
245,509,9.180493
246,217,9.518015
247,91,4.165914
247,510,9.625729
248,216,5.266555
248,373,8.182892
249,70,6.632301
249,176,9.414875
249,253,1.269076
250,242,8.868388
251,275,1.637951
251,405,6.028027
252,468,8.388399
253,84,3.921638
253,184,6.676805
253,248,0.010402
254,127,6.291244
254,239,5.747716
255,175,3.520412
255,180,3.714664
256,102,5.768536
256,354,7.447239
257,113,4.431811
257,311,0.927091
258,166,9.924271
258,470,0.339706
259,338,4.877246
259,366,8.958283
259,441,6.889056
260,34,4.822385
260,101,9.471728
260,204,9.533089
261,326,1.279605
261,391,8.572986
261,429,0.080009
262,34,0.513429
264,100,6.417327
264,185,1.379563
264,301,8.248021
264,312,6.562318
265,11,5.269279
265,185,9.031533
265,504,2.783083
266,27,3.921020
266,265,2.437583
266,275,7.285782
266,363,2.020155
266,393,0.235339
266,448,1.887909
267,297,7.798788
268,324,6.666977
268,502,3.518214
269,277,2.927987
269,319,2.244731
269,337,4.053603
270,318,5.797829
271,15,4.378032
271,159,8.344486
271,289,8.492187
272,452,2.653971
274,214,5.339985
275,3,9.987369
275,354,1.230986
276,117,4.256819
276,296,2.143542
276,404,0.340442
276,438,1.069371
279,323,4.825667
279,470,2.582670
280,9,2.831820
281,269,2.089152
281,409,7.642995
282,8,5.762768
282,275,9.079399
282,298,1.149926
282,312,6.984644
282,315,7.482210
283,61,8.950687
284,270,3.465447
285,212,2.158341
285,244,0.187673
285,400,7.856845
286,386,7.302534
286,415,8.779189
287,274,3.440815
288,407,3.628293
289,395,0.815745
290,99,7.766170
290,248,4.938022
290,353,6.430916
291,295,3.529621
291,338,2.822630
291,442,6.265263
292,100,1.583826
292,504,2.527033
292,510,8.547485
294,111,6.088360
295,271,3.742881
295,358,2.036145
295,367,0.718792
296,288,9.632803
296,315,1.983204
297,265,0.822452
298,34,1.534101
298,386,8.093147
299,97,0.464748
300,44,8.298925
300,354,8.013666
300,452,3.998154
300,455,6.555512
301,152,9.863772
301,324,4.141660
302,264,1.089406
302,299,8.672520
303,299,8.345345
304,7,7.172218
304,40,2.233173
304,179,0.025720
304,369,4.103560
305,285,0.234392
306,457,3.771249
308,257,7.940783
308,279,3.324718
309,117,6.542192
310,334,2.598607
312,432,9.870545
312,468,6.426829
313,268,3.775565
315,54,4.496577
315,120,5.862143
315,271,4.841177
315,310,0.825131
315,440,1.017083
315,443,8.418263
317,2,8.280991
317,269,8.134668
317,424,8.399560
318,31,6.424531
318,280,8.159436
318,364,1.944401
318,474,9.307213
319,453,3.790661
320,53,2.285285
320,385,9.858615
321,181,4.590225
322,354,2.797362
322,403,7.401917
322,479,3.046285
323,64,8.133762
323,158,7.180432
324,201,7.852879
324,292,5.774821
324,406,7.987972
325,17,6.281670
325,111,4.723846
326,38,5.300901
326,398,8.580666
327,459,3.997433
328,160,8.465899
328,390,4.574221
330,0,2.932024
330,109,9.999999
332,304,7.967881
332,415,6.011337
332,455,2.524412
333,332,5.760484
335,109,7.479531
335,202,9.896455
335,294,5.552228
335,341,1.079034
336,345,2.470541
336,432,3.350310
337,285,0.702972
337,327,8.763855
337,465,1.462550
338,392,6.622292
338,474,5.854424
340,44,4.946223
341,6,9.249049
343,83,2.571272
343,87,6.210935
343,317,0.251426
343,504,6.111124
344,207,5.688691
344,216,3.745991
345,286,3.769007
345,308,5.835321
345,328,1.116957
345,427,6.854796
346,90,8.719989
346,350,9.745635
346,501,4.758689
347,145,9.921866
347,277,6.990058
347,326,4.755092
348,98,4.456622
349,121,4.400713
349,317,9.971796
351,30,1.910676
352,110,6.566163
352,373,4.581588
353,55,1.400459
353,312,9.729906
353,460,8.523560
353,499,9.256976
354,50,4.672009
354,168,4.607903
354,322,8.662729
354,450,3.853811
355,322,8.144104
357,311,7.218637
357,366,3.146724
357,431,6.883539
358,199,1.665987
358,226,1.771299
358,302,1.988544
359,101,6.747777
359,353,3.240815
359,376,3.215035
360,163,8.705672
360,266,1.486271
362,182,9.420395
363,235,6.612663
364,296,1.711763
364,299,1.662483
364,461,9.638754
365,70,0.248370
365,301,8.862854
365,363,9.133103
365,461,1.734036
366,333,8.146044
366,365,5.834805
366,382,4.722813
367,51,3.329800
367,303,5.134507
367,358,8.283367
368,277,0.057731
369,305,4.551114
369,373,8.436889
370,304,7.341769
370,347,4.235382
371,21,4.064682
371,243,5.260347
371,321,4.042842
371,481,2.655242
372,260,1.857830
373,317,6.210520
375,83,3.279860
375,126,1.851707
375,279,5.336472
375,311,9.258438
377,73,0.321563
377,346,5.654962
378,258,1.411188
378,315,3.098094
378,366,1.637051
378,504,3.802028
380,55,6.027085
380,186,3.357680
380,248,5.444847
380,312,2.885834
380,499,4.398811
381,251,3.262531
381,458,9.727233
382,286,3.190582
382,314,3.499198
383,423,9.855037
383,428,0.428431
384,261,7.854959
384,262,1.023595
385,25,4.380732
385,394,2.833109
386,262,8.824198
387,389,6.707976
388,436,7.580753
389,213,8.535267
390,166,2.347161
390,269,2.620212
390,436,3.002034
391,407,9.918429
391,461,4.291810
392,288,4.643371
392,449,1.826985
394,256,5.038542
394,298,8.981380
394,410,6.295120
395,269,5.445049
395,472,0.557551
395,491,9.753186
396,13,8.700077
396,437,5.189188
396,488,9.696973
397,45,2.293427
397,441,8.966079
398,500,0.856881
401,265,7.713188
401,391,0.528838
401,497,0.725649
403,237,2.706474
403,391,6.876304
403,441,9.447028
404,150,9.118614
404,433,8.155165
405,87,4.823954
405,442,7.034800
406,15,1.692675
406,151,2.108541
407,185,3.734042
407,309,8.068950
408,182,5.226087
408,240,6.072633
408,304,0.227441
408,396,3.779382
408,410,9.697302
408,446,7.934928
410,159,4.537750
410,384,2.449815
411,83,2.146055
411,152,4.076422
412,482,3.438056
413,409,6.887125
414,91,7.784037
414,336,0.226345
414,462,0.546983
415,419,0.125670
415,509,9.215464
416,215,5.454703
416,246,5.569606
416,300,4.819484
416,480,4.092639
416,481,9.411370
418,43,5.900463
418,384,2.834796
418,427,7.460486
419,226,5.547545
419,291,1.180460
419,409,3.549509
420,486,2.664683
421,453,5.301349
422,127,4.704758
425,40,0.997584
425,173,1.336819
426,399,4.388525
427,235,9.938119
427,439,3.505899
429,414,8.018276
429,452,3.019171
429,479,5.523695
430,28,5.070383
432,125,7.299117
432,273,2.178456
432,289,3.858337
432,503,2.650996
433,49,8.566465
433,500,8.934720
435,406,9.642323
435,416,2.847969
436,12,7.191789
436,352,4.869984
437,13,8.586179
437,277,0.213827
437,413,9.595555
438,509,9.978840
439,55,5.880726
440,189,4.088171
440,291,5.458898
440,433,5.751245
442,103,6.816543
442,191,5.642983
442,506,9.780065
443,370,5.841215
444,126,5.220517
445,440,8.079320
446,216,5.951696
447,412,2.012020
448,32,2.815068
448,484,7.932617
449,431,7.894112
450,375,1.608476
450,379,7.616783
450,501,3.924014
451,7,3.333618
451,160,7.804296
451,351,9.543994
451,457,7.772615
452,454,8.421065
453,149,7.686255
453,306,5.856721
454,130,8.017976
455,107,6.910817
455,231,5.513680
456,328,5.873991
456,409,8.987406
457,93,2.606594
457,193,0.010391
457,235,0.927486
457,420,6.793635
457,455,7.455188
457,456,9.820065
458,130,7.829866
458,140,0.877258
459,226,9.268427
459,469,7.815748
460,140,2.873046
460,224,2.965614
460,268,9.100634
460,388,8.918944
460,484,7.526534
460,493,4.686389
460,504,2.095439
461,15,8.978731
461,194,9.587474
461,393,9.185173
462,351,2.636274
462,402,7.716792
462,482,7.759400
462,506,4.192543
463,31,6.474489
463,383,8.296625
463,456,7.804411
464,336,9.918614
464,457,4.255076
465,338,6.339087
465,497,4.309228
468,240,7.987602
468,438,2.475449
469,437,0.425618
470,314,0.949062
470,323,0.444476
471,199,8.244079
471,272,5.124622
472,120,9.983011
472,269,2.123909
473,193,1.097958
473,298,0.977797
473,481,3.877030
474,219,8.993074
475,358,8.172483
475,507,8.176232
476,413,4.590656
476,450,5.931129
476,478,6.678512
477,217,7.393580
477,285,6.258360
477,380,8.961994
478,362,3.290013
478,459,4.520081
479,315,2.595706
479,345,7.041457
480,330,6.912755
480,479,8.797659
482,322,7.858369
482,422,7.157448
482,424,1.960339
483,104,0.214376
484,453,7.610661
485,327,4.207780
485,430,6.771742
486,203,0.514417
486,500,6.340581
486,508,1.104118
487,54,0.184998
487,439,5.386365
487,486,6.407140
487,499,0.287727
488,452,3.305703
488,504,3.763929
489,283,7.690822
490,510,7.629581
491,210,1.854093
491,378,8.386418
491,382,3.689814
491,419,7.869259
491,463,8.154821
492,205,8.979941
492,505,4.134022
493,490,5.548890
493,508,3.516174
494,110,9.720180
494,162,1.417075
494,302,8.017586
494,424,4.016145
494,453,6.027680
495,446,9.786229
496,139,7.301544
496,196,8.789996
496,296,6.779062
497,242,2.885628
497,440,0.231467
497,487,9.446517
497,493,5.685411
498,96,0.313488
498,254,6.420050
498,464,0.691954
498,466,5.747321
498,502,2.108236
499,503,2.760725
501,173,3.748331
501,245,3.550793
501,373,6.226600
502,370,3.472444
502,482,5.164931
503,225,6.967211
503,347,8.078593
503,482,7.363953
504,510,4.411975
505,242,9.331640
505,249,5.674928
505,297,9.877988
506,187,1.120634
506,468,4.450414
506,474,5.454413
508,271,1.493447
509,105,5.259309
509,118,5.882050
509,381,9.090431
509,446,5.084595
